Unnamed: 0,game_id,season,home_team,away_team,week,season_type,team.x,team.y,url
2262,2017_09_DET_GB,2017,GB,DET,9,REG,packers,lions,https://www.nfl.com/plus/games/lions-at-packers-2017-reg-9/
1458,2014_09_BAL_PIT,2014,PIT,BAL,9,REG,steelers,ravens,https://www.nfl.com/plus/games/ravens-at-steelers-2014-reg-9/
2459,2018_04_MIA_NE,2018,NE,MIA,4,REG,patriots,dolphins,https://www.nfl.com/plus/games/dolphins-at-patriots-2018-reg-4/
3213,2021_01_GB_NO,2021,NO,GB,1,REG,saints,packers,https://www.nfl.com/plus/games/packers-at-saints-2021-reg-1/
3557,2022_06_BUF_KC,2022,KC,BUF,6,REG,chiefs,bills,https://www.nfl.com/plus/games/bills-at-chiefs-2022-reg-6/
107,2009_08_DEN_BAL,2009,BAL,DEN,8,REG,ravens,broncos,https://www.nfl.com/plus/games/broncos-at-ravens-2009-reg-8/
2438,2018_03_CIN_CAR,2018,CAR,CIN,3,REG,panthers,bengals,https://www.nfl.com/plus/games/bengals-at-panthers-2018-reg-3/
3061,2020_09_DET_MIN,2020,MIN,DET,9,REG,vikings,lions,https://www.nfl.com/plus/games/lions-at-vikings-2020-reg-9/
867,2012_05_BAL_KC,2012,KC,BAL,5,REG,chiefs,ravens,https://www.nfl.com/plus/games/ravens-at-chiefs-2012-reg-5/
3984,2023_16_BAL_SF,2023,SF,BAL,16,REG,49ers,ravens,https://www.nfl.com/plus/games/ravens-at-49ers-2023-reg-16/
103,2009_07_SF_HOU,2009,HOU,SF,7,REG,texans,49ers,https://www.nfl.com/plus/games/49ers-at-texans-2009-reg-7/
1246,2013_13_ATL_BUF,2013,BUF,ATL,13,REG,bills,falcons,https://www.nfl.com/plus/games/falcons-at-bills-2013-reg-13/
784,2011_17_PIT_CLE,2011,CLE,PIT,17,REG,browns,steelers,https://www.nfl.com/plus/games/steelers-at-browns-2011-reg-17/
2167,2017_02_WAS_LA,2017,LA,WAS,2,REG,rams,redskins,https://www.nfl.com/plus/games/redskins-at-rams-2017-reg-2/
2298,2017_12_CAR_NYJ,2017,NYJ,CAR,12,REG,jets,panthers,https://www.nfl.com/plus/games/panthers-at-jets-2017-reg-12/
3270,2021_05_DEN_PIT,2021,PIT,DEN,5,REG,steelers,broncos,https://www.nfl.com/plus/games/broncos-at-steelers-2021-reg-5/
2184,2017_04_BUF_ATL,2017,ATL,BUF,4,REG,falcons,bills,https://www.nfl.com/plus/games/bills-at-falcons-2017-reg-4/
1654,2015_04_DAL_NO,2015,NO,DAL,4,REG,saints,cowboys,https://www.nfl.com/plus/games/cowboys-at-saints-2015-reg-4/
22,2009_02_HOU_TEN,2009,TEN,HOU,2,REG,titans,texans,https://www.nfl.com/plus/games/texans-at-titans-2009-reg-2/
772,2011_16_SF_SEA,2011,SEA,SF,16,REG,seahawks,49ers,https://www.nfl.com/plus/games/49ers-at-seahawks-2011-reg-16/
1194,2013_09_KC_BUF,2013,BUF,KC,9,REG,bills,chiefs,https://www.nfl.com/plus/games/chiefs-at-bills-2013-reg-9/
1459,2014_09_DEN_NE,2014,NE,DEN,9,REG,patriots,broncos,https://www.nfl.com/plus/games/broncos-at-patriots-2014-reg-9/
1681,2015_06_ATL_NO,2015,NO,ATL,6,REG,saints,falcons,https://www.nfl.com/plus/games/falcons-at-saints-2015-reg-6/
2033,2016_12_CIN_BAL,2016,BAL,CIN,12,REG,ravens,bengals,https://www.nfl.com/plus/games/bengals-at-ravens-2016-reg-12/
2720,2019_04_CIN_PIT,2019,PIT,CIN,4,REG,steelers,bengals,https://www.nfl.com/plus/games/bengals-at-steelers-2019-reg-4/
2724,2019_04_KC_DET,2019,DET,KC,4,REG,lions,chiefs,https://www.nfl.com/plus/games/chiefs-at-lions-2019-reg-4/
1815,2015_15_CHI_MIN,2015,MIN,CHI,15,REG,vikings,bears,https://www.nfl.com/plus/games/bears-at-vikings-2015-reg-15/
3465,2021_19_PHI_TB,2021,TB,PHI,1,POST,buccaneers,eagles,https://www.nfl.com/plus/games/eagles-at-buccaneers-2021-post-1/
2796,2019_09_GB_LAC,2019,LAC,GB,9,REG,chargers,packers,https://www.nfl.com/plus/games/packers-at-chargers-2019-reg-9/
648,2011_08_NO_STL,2011,LA,NO,8,REG,rams,saints,https://www.nfl.com/plus/games/saints-at-rams-2011-reg-8/
3306,2021_07_PHI_LV,2021,LV,PHI,7,REG,raiders,eagles,https://www.nfl.com/plus/games/eagles-at-raiders-2021-reg-7/
878,2012_05_TEN_MIN,2012,MIN,TEN,5,REG,vikings,titans,https://www.nfl.com/plus/games/titans-at-vikings-2012-reg-5/
208,2009_14_WAS_OAK,2009,LV,WAS,14,REG,raiders,redskins,https://www.nfl.com/plus/games/redskins-at-raiders-2009-reg-14/
2713,2019_03_NO_SEA,2019,SEA,NO,3,REG,seahawks,saints,https://www.nfl.com/plus/games/saints-at-seahawks-2019-reg-3/
1865,2015_19_PIT_DEN,2015,DEN,PIT,2,POST,broncos,steelers,https://www.nfl.com/plus/games/steelers-at-broncos-2015-post-2/
4042,2023_21_KC_BAL,2023,BAL,KC,3,POST,ravens,chiefs,https://www.nfl.com/plus/games/chiefs-at-ravens-2023-post-3/
393,2010_09_NYG_SEA,2010,SEA,NYG,9,REG,seahawks,giants,https://www.nfl.com/plus/games/giants-at-seahawks-2010-reg-9/
179,2009_13_DEN_KC,2009,KC,DEN,13,REG,chiefs,broncos,https://www.nfl.com/plus/games/broncos-at-chiefs-2009-reg-13/
2132,2016_19_PIT_KC,2016,KC,PIT,2,POST,chiefs,steelers,https://www.nfl.com/plus/games/steelers-at-chiefs-2016-post-2/
625,2011_07_ATL_DET,2011,DET,ATL,7,REG,lions,falcons,https://www.nfl.com/plus/games/falcons-at-lions-2011-reg-7/
501,2010_16_NYG_GB,2010,GB,NYG,16,REG,packers,giants,https://www.nfl.com/plus/games/giants-at-packers-2010-reg-16/
1960,2016_06_PIT_MIA,2016,MIA,PIT,6,REG,dolphins,steelers,https://www.nfl.com/plus/games/steelers-at-dolphins-2016-reg-6/
941,2012_10_KC_PIT,2012,PIT,KC,10,REG,steelers,chiefs,https://www.nfl.com/plus/games/chiefs-at-steelers-2012-reg-10/
3734,2022_18_DAL_WAS,2022,WAS,DAL,18,REG,commanders,cowboys,https://www.nfl.com/plus/games/cowboys-at-commanders-2022-reg-18/
2027,2016_11_PHI_SEA,2016,SEA,PHI,11,REG,seahawks,eagles,https://www.nfl.com/plus/games/eagles-at-seahawks-2016-reg-11/
134,2009_10_CIN_PIT,2009,PIT,CIN,10,REG,steelers,bengals,https://www.nfl.com/plus/games/bengals-at-steelers-2009-reg-10/
626,2011_07_BAL_JAX,2011,JAX,BAL,7,REG,jaguars,ravens,https://www.nfl.com/plus/games/ravens-at-jaguars-2011-reg-7/
1049,2012_17_HOU_IND,2012,IND,HOU,17,REG,colts,texans,https://www.nfl.com/plus/games/texans-at-colts-2012-reg-17/
3129,2020_13_WAS_PIT,2020,PIT,WAS,13,REG,steelers,football-team,https://www.nfl.com/plus/games/football-team-at-steelers-2020-reg-13/
3881,2023_09_ARI_CLE,2023,CLE,ARI,9,REG,browns,cardinals,https://www.nfl.com/plus/games/cardinals-at-browns-2023-reg-9/
3225,2021_02_DAL_LAC,2021,LAC,DAL,2,REG,chargers,cowboys,https://www.nfl.com/plus/games/cowboys-at-chargers-2021-reg-2/
3777,2023_02_CLE_PIT,2023,PIT,CLE,2,REG,steelers,browns,https://www.nfl.com/plus/games/browns-at-steelers-2023-reg-2/
1403,2014_05_CLE_TEN,2014,TEN,CLE,5,REG,titans,browns,https://www.nfl.com/plus/games/browns-at-titans-2014-reg-5/
2635,2018_16_HOU_PHI,2018,PHI,HOU,16,REG,eagles,texans,https://www.nfl.com/plus/games/texans-at-eagles-2018-reg-16/
1078,2013_01_NE_BUF,2013,BUF,NE,1,REG,bills,patriots,https://www.nfl.com/plus/games/patriots-at-bills-2013-reg-1/
3714,2022_16_WAS_SF,2022,SF,WAS,16,REG,49ers,commanders,https://www.nfl.com/plus/games/commanders-at-49ers-2022-reg-16/
3862,2023_07_PIT_LA,2023,LA,PIT,7,REG,rams,steelers,https://www.nfl.com/plus/games/steelers-at-rams-2023-reg-7/
2819,2019_11_ARI_SF,2019,SF,ARI,11,REG,49ers,cardinals,https://www.nfl.com/plus/games/cardinals-at-49ers-2019-reg-11/
2336,2017_14_NE_MIA,2017,MIA,NE,14,REG,dolphins,patriots,https://www.nfl.com/plus/games/patriots-at-dolphins-2017-reg-14/
2918,2019_17_MIA_NE,2019,NE,MIA,17,REG,patriots,dolphins,https://www.nfl.com/plus/games/dolphins-at-patriots-2019-reg-17/
479,2010_15_CHI_MIN,2010,MIN,CHI,15,REG,vikings,bears,https://www.nfl.com/plus/games/bears-at-vikings-2010-reg-15/
3238,2021_03_ATL_NYG,2021,NYG,ATL,3,REG,giants,falcons,https://www.nfl.com/plus/games/falcons-at-giants-2021-reg-3/
3363,2021_12_BUF_NO,2021,NO,BUF,12,REG,saints,bills,https://www.nfl.com/plus/games/bills-at-saints-2021-reg-12/
1616,2015_01_PIT_NE,2015,NE,PIT,1,REG,patriots,steelers,https://www.nfl.com/plus/games/steelers-at-patriots-2015-reg-1/
384,2010_08_WAS_DET,2010,DET,WAS,8,REG,lions,redskins,https://www.nfl.com/plus/games/redskins-at-lions-2010-reg-8/
2684,2019_01_SF_TB,2019,TB,SF,1,REG,buccaneers,49ers,https://www.nfl.com/plus/games/49ers-at-buccaneers-2019-reg-1/
2323,2017_13_NYG_OAK,2017,LV,NYG,13,REG,raiders,giants,https://www.nfl.com/plus/games/giants-at-raiders-2017-reg-13/
3631,2022_11_KC_LAC,2022,LAC,KC,11,REG,chargers,chiefs,https://www.nfl.com/plus/games/chiefs-at-chargers-2022-reg-11/
3344,2021_10_MIN_LAC,2021,LAC,MIN,10,REG,chargers,vikings,https://www.nfl.com/plus/games/vikings-at-chargers-2021-reg-10/
88,2009_06_PHI_OAK,2009,LV,PHI,6,REG,raiders,eagles,https://www.nfl.com/plus/games/eagles-at-raiders-2009-reg-6/
997,2012_14_CHI_MIN,2012,MIN,CHI,14,REG,vikings,bears,https://www.nfl.com/plus/games/bears-at-vikings-2012-reg-14/
2716,2019_03_OAK_MIN,2019,MIN,LV,3,REG,vikings,raiders,https://www.nfl.com/plus/games/raiders-at-vikings-2019-reg-3/
3868,2023_08_CIN_SF,2023,SF,CIN,8,REG,49ers,bengals,https://www.nfl.com/plus/games/bengals-at-49ers-2023-reg-8/
166,2009_12_IND_HOU,2009,HOU,IND,12,REG,texans,colts,https://www.nfl.com/plus/games/colts-at-texans-2009-reg-12/
1421,2014_06_NE_BUF,2014,BUF,NE,6,REG,bills,patriots,https://www.nfl.com/plus/games/patriots-at-bills-2014-reg-6/
3481,2022_01_JAX_WAS,2022,WAS,JAX,1,REG,commanders,jaguars,https://www.nfl.com/plus/games/jaguars-at-commanders-2022-reg-1/
3115,2020_13_BUF_SF,2020,SF,BUF,13,REG,49ers,bills,https://www.nfl.com/plus/games/bills-at-49ers-2020-reg-13/
3464,2021_19_NE_BUF,2021,BUF,NE,1,POST,bills,patriots,https://www.nfl.com/plus/games/patriots-at-bills-2021-post-1/
2584,2018_13_CHI_NYG,2018,NYG,CHI,13,REG,giants,bears,https://www.nfl.com/plus/games/bears-at-giants-2018-reg-13/
1921,2016_04_DAL_SF,2016,SF,DAL,4,REG,49ers,cowboys,https://www.nfl.com/plus/games/cowboys-at-49ers-2016-reg-4/
1149,2013_06_DET_CLE,2013,CLE,DET,6,REG,browns,lions,https://www.nfl.com/plus/games/lions-at-browns-2013-reg-6/
1814,2015_15_CAR_NYG,2015,NYG,CAR,15,REG,giants,panthers,https://www.nfl.com/plus/games/panthers-at-giants-2015-reg-15/
3006,2020_05_JAX_HOU,2020,HOU,JAX,5,REG,texans,jaguars,https://www.nfl.com/plus/games/jaguars-at-texans-2020-reg-5/
521,2010_17_STL_SEA,2010,SEA,LA,17,REG,seahawks,rams,https://www.nfl.com/plus/games/rams-at-seahawks-2010-reg-17/
1680,2015_06_ARI_PIT,2015,PIT,ARI,6,REG,steelers,cardinals,https://www.nfl.com/plus/games/cardinals-at-steelers-2015-reg-6/
3729,2022_17_SF_LV,2022,LV,SF,17,REG,raiders,49ers,https://www.nfl.com/plus/games/49ers-at-raiders-2022-reg-17/
3144,2020_14_TEN_JAX,2020,JAX,TEN,14,REG,jaguars,titans,https://www.nfl.com/plus/games/titans-at-jaguars-2020-reg-14/
2687,2019_02_ARI_BAL,2019,BAL,ARI,2,REG,ravens,cardinals,https://www.nfl.com/plus/games/cardinals-at-ravens-2019-reg-2/
1298,2013_16_DEN_HOU,2013,HOU,DEN,16,REG,texans,broncos,https://www.nfl.com/plus/games/broncos-at-texans-2013-reg-16/
3068,2020_09_NYG_WAS,2020,WAS,NYG,9,REG,football-team,giants,https://www.nfl.com/plus/games/giants-at-football-team-2020-reg-9/
1559,2014_15_WAS_NYG,2014,NYG,WAS,15,REG,giants,redskins,https://www.nfl.com/plus/games/redskins-at-giants-2014-reg-15/
3394,2021_14_JAX_TEN,2021,TEN,JAX,14,REG,titans,jaguars,https://www.nfl.com/plus/games/jaguars-at-titans-2021-reg-14/
301,2010_03_BUF_NE,2010,NE,BUF,3,REG,patriots,bills,https://www.nfl.com/plus/games/bills-at-patriots-2010-reg-3/
541,2011_01_IND_HOU,2011,HOU,IND,1,REG,texans,colts,https://www.nfl.com/plus/games/colts-at-texans-2011-reg-1/
1082,2013_01_SEA_CAR,2013,CAR,SEA,1,REG,panthers,seahawks,https://www.nfl.com/plus/games/seahawks-at-panthers-2013-reg-1/
2435,2018_02_SEA_CHI,2018,CHI,SEA,2,REG,bears,seahawks,https://www.nfl.com/plus/games/seahawks-at-bears-2018-reg-2/
2871,2019_14_LAC_JAX,2019,JAX,LAC,14,REG,jaguars,chargers,https://www.nfl.com/plus/games/chargers-at-jaguars-2019-reg-14/
1088,2013_02_DEN_NYG,2013,NYG,DEN,2,REG,giants,broncos,https://www.nfl.com/plus/games/broncos-at-giants-2013-reg-2/
684,2011_11_CIN_BAL,2011,BAL,CIN,11,REG,ravens,bengals,https://www.nfl.com/plus/games/bengals-at-ravens-2011-reg-11/
2153,2017_02_BUF_CAR,2017,CAR,BUF,2,REG,panthers,bills,https://www.nfl.com/plus/games/bills-at-panthers-2017-reg-2/
1164,2013_07_CIN_DET,2013,DET,CIN,7,REG,lions,bengals,https://www.nfl.com/plus/games/bengals-at-lions-2013-reg-7/
1340,2014_01_GB_SEA,2014,SEA,GB,1,REG,seahawks,packers,https://www.nfl.com/plus/games/packers-at-seahawks-2014-reg-1/
2059,2016_13_SF_CHI,2016,CHI,SF,13,REG,bears,49ers,https://www.nfl.com/plus/games/49ers-at-bears-2016-reg-13/
687,2011_11_KC_NE,2011,NE,KC,11,REG,patriots,chiefs,https://www.nfl.com/plus/games/chiefs-at-patriots-2011-reg-11/
1651,2015_04_BAL_PIT,2015,PIT,BAL,4,REG,steelers,ravens,https://www.nfl.com/plus/games/ravens-at-steelers-2015-reg-4/
1947,2016_06_ATL_SEA,2016,SEA,ATL,6,REG,seahawks,falcons,https://www.nfl.com/plus/games/falcons-at-seahawks-2016-reg-6/
1361,2014_02_NE_MIN,2014,MIN,NE,2,REG,vikings,patriots,https://www.nfl.com/plus/games/patriots-at-vikings-2014-reg-2/
3149,2020_15_CLE_NYG,2020,NYG,CLE,15,REG,giants,browns,https://www.nfl.com/plus/games/browns-at-giants-2020-reg-15/
2548,2018_10_NO_CIN,2018,CIN,NO,10,REG,bengals,saints,https://www.nfl.com/plus/games/saints-at-bengals-2018-reg-10/
1365,2014_02_PIT_BAL,2014,BAL,PIT,2,REG,ravens,steelers,https://www.nfl.com/plus/games/steelers-at-ravens-2014-reg-2/
789,2011_17_TEN_HOU,2011,HOU,TEN,17,REG,texans,titans,https://www.nfl.com/plus/games/titans-at-texans-2011-reg-17/
764,2011_16_HOU_IND,2011,IND,HOU,16,REG,colts,texans,https://www.nfl.com/plus/games/texans-at-colts-2011-reg-16/
2870,2019_14_KC_NE,2019,NE,KC,14,REG,patriots,chiefs,https://www.nfl.com/plus/games/chiefs-at-patriots-2019-reg-14/
1522,2014_13_OAK_STL,2014,LA,LV,13,REG,rams,raiders,https://www.nfl.com/plus/games/raiders-at-rams-2014-reg-13/
2663,2018_18_SEA_DAL,2018,DAL,SEA,1,POST,cowboys,seahawks,https://www.nfl.com/plus/games/seahawks-at-cowboys-2018-post-1/
2159,2017_02_HOU_CIN,2017,CIN,HOU,2,REG,bengals,texans,https://www.nfl.com/plus/games/texans-at-bengals-2017-reg-2/
1406,2014_05_MIN_GB,2014,GB,MIN,5,REG,packers,vikings,https://www.nfl.com/plus/games/vikings-at-packers-2014-reg-5/
962,2012_12_ATL_TB,2012,TB,ATL,12,REG,buccaneers,falcons,https://www.nfl.com/plus/games/falcons-at-buccaneers-2012-reg-12/
2427,2018_02_KC_PIT,2018,PIT,KC,2,REG,steelers,chiefs,https://www.nfl.com/plus/games/chiefs-at-steelers-2018-reg-2/
1864,2015_19_KC_NE,2015,NE,KC,2,POST,patriots,chiefs,https://www.nfl.com/plus/games/chiefs-at-patriots-2015-post-2/
2968,2020_02_SF_NYJ,2020,NYJ,SF,2,REG,jets,49ers,https://www.nfl.com/plus/games/49ers-at-jets-2020-reg-2/
2311,2017_12_TB_ATL,2017,ATL,TB,12,REG,falcons,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-falcons-2017-reg-12/
2590,2018_13_LA_DET,2018,DET,LA,13,REG,lions,rams,https://www.nfl.com/plus/games/rams-at-lions-2018-reg-13/
2406,2018_01_CHI_GB,2018,GB,CHI,1,REG,packers,bears,https://www.nfl.com/plus/games/bears-at-packers-2018-reg-1/
167,2009_12_JAX_SF,2009,SF,JAX,12,REG,49ers,jaguars,https://www.nfl.com/plus/games/jaguars-at-49ers-2009-reg-12/
510,2010_17_CAR_ATL,2010,ATL,CAR,17,REG,falcons,panthers,https://www.nfl.com/plus/games/panthers-at-falcons-2010-reg-17/
1615,2015_01_PHI_ATL,2015,ATL,PHI,1,REG,falcons,eagles,https://www.nfl.com/plus/games/eagles-at-falcons-2015-reg-1/
3023,2020_06_GB_TB,2020,TB,GB,6,REG,buccaneers,packers,https://www.nfl.com/plus/games/packers-at-buccaneers-2020-reg-6/
3869,2023_08_CLE_SEA,2023,SEA,CLE,8,REG,seahawks,browns,https://www.nfl.com/plus/games/browns-at-seahawks-2023-reg-8/
2448,2018_03_OAK_MIA,2018,MIA,LV,3,REG,dolphins,raiders,https://www.nfl.com/plus/games/raiders-at-dolphins-2018-reg-3/
1981,2016_08_KC_IND,2016,IND,KC,8,REG,colts,chiefs,https://www.nfl.com/plus/games/chiefs-at-colts-2016-reg-8/
461,2010_14_BAL_HOU,2010,HOU,BAL,14,REG,texans,ravens,https://www.nfl.com/plus/games/ravens-at-texans-2010-reg-14/
289,2010_02_JAX_SD,2010,LAC,JAX,2,REG,chargers,jaguars,https://www.nfl.com/plus/games/jaguars-at-chargers-2010-reg-2/
3892,2023_09_TB_HOU,2023,HOU,TB,9,REG,texans,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-texans-2023-reg-9/
2929,2019_18_SEA_PHI,2019,PHI,SEA,1,POST,eagles,seahawks,https://www.nfl.com/plus/games/seahawks-at-eagles-2019-post-1/
787,2011_17_SF_STL,2011,LA,SF,17,REG,rams,49ers,https://www.nfl.com/plus/games/49ers-at-rams-2011-reg-17/
542,2011_01_MIN_SD,2011,LAC,MIN,1,REG,chargers,vikings,https://www.nfl.com/plus/games/vikings-at-chargers-2011-reg-1/
2797,2019_09_HOU_JAX,2019,JAX,HOU,9,REG,jaguars,texans,https://www.nfl.com/plus/games/texans-at-jaguars-2019-reg-9/
108,2009_08_HOU_BUF,2009,BUF,HOU,8,REG,bills,texans,https://www.nfl.com/plus/games/texans-at-bills-2009-reg-8/
1909,2016_03_HOU_NE,2016,NE,HOU,3,REG,patriots,texans,https://www.nfl.com/plus/games/texans-at-patriots-2016-reg-3/
3187,2020_17_MIN_DET,2020,DET,MIN,17,REG,lions,vikings,https://www.nfl.com/plus/games/vikings-at-lions-2020-reg-17/
808,2012_01_JAX_MIN,2012,MIN,JAX,1,REG,vikings,jaguars,https://www.nfl.com/plus/games/jaguars-at-vikings-2012-reg-1/
2915,2019_17_GB_DET,2019,DET,GB,17,REG,lions,packers,https://www.nfl.com/plus/games/packers-at-lions-2019-reg-17/
171,2009_12_NYG_DEN,2009,DEN,NYG,12,REG,broncos,giants,https://www.nfl.com/plus/games/giants-at-broncos-2009-reg-12/
2447,2018_03_NYJ_CLE,2018,CLE,NYJ,3,REG,browns,jets,https://www.nfl.com/plus/games/jets-at-browns-2018-reg-3/
679,2011_10_TEN_CAR,2011,CAR,TEN,10,REG,panthers,titans,https://www.nfl.com/plus/games/titans-at-panthers-2011-reg-10/
2254,2017_08_PIT_DET,2017,DET,PIT,8,REG,lions,steelers,https://www.nfl.com/plus/games/steelers-at-lions-2017-reg-8/
1844,2015_17_DET_CHI,2015,CHI,DET,17,REG,bears,lions,https://www.nfl.com/plus/games/lions-at-bears-2015-reg-17/
2417,2018_01_TB_NO,2018,NO,TB,1,REG,saints,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-saints-2018-reg-1/
1218,2013_11_BAL_CHI,2013,CHI,BAL,11,REG,bears,ravens,https://www.nfl.com/plus/games/ravens-at-bears-2013-reg-11/
1857,2015_17_TEN_IND,2015,IND,TEN,17,REG,colts,titans,https://www.nfl.com/plus/games/titans-at-colts-2015-reg-17/
3876,2023_08_NE_MIA,2023,MIA,NE,8,REG,dolphins,patriots,https://www.nfl.com/plus/games/patriots-at-dolphins-2023-reg-8/
3388,2021_13_TB_ATL,2021,ATL,TB,13,REG,falcons,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-falcons-2021-reg-13/
492,2010_16_BAL_CLE,2010,CLE,BAL,16,REG,browns,ravens,https://www.nfl.com/plus/games/ravens-at-browns-2010-reg-16/
3681,2022_14_PHI_NYG,2022,NYG,PHI,14,REG,giants,eagles,https://www.nfl.com/plus/games/eagles-at-giants-2022-reg-14/
3875,2023_08_MIN_GB,2023,GB,MIN,8,REG,packers,vikings,https://www.nfl.com/plus/games/vikings-at-packers-2023-reg-8/
2374,2017_16_PIT_HOU,2017,HOU,PIT,16,REG,texans,steelers,https://www.nfl.com/plus/games/steelers-at-texans-2017-reg-16/
847,2012_03_SF_MIN,2012,MIN,SF,3,REG,vikings,49ers,https://www.nfl.com/plus/games/49ers-at-vikings-2012-reg-3/
1465,2014_09_PHI_HOU,2014,HOU,PHI,9,REG,texans,eagles,https://www.nfl.com/plus/games/eagles-at-texans-2014-reg-9/
571,2011_03_DET_MIN,2011,MIN,DET,3,REG,vikings,lions,https://www.nfl.com/plus/games/lions-at-vikings-2011-reg-3/
1063,2012_19_GB_SF,2012,SF,GB,2,POST,49ers,packers,https://www.nfl.com/plus/games/packers-at-49ers-2012-post-2/
2296,2017_11_WAS_NO,2017,NO,WAS,11,REG,saints,redskins,https://www.nfl.com/plus/games/redskins-at-saints-2017-reg-11/
610,2011_05_TB_SF,2011,SF,TB,5,REG,49ers,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-49ers-2011-reg-5/
2859,2019_13_SF_BAL,2019,BAL,SF,13,REG,ravens,49ers,https://www.nfl.com/plus/games/49ers-at-ravens-2019-reg-13/
2568,2018_12_CLE_CIN,2018,CIN,CLE,12,REG,bengals,browns,https://www.nfl.com/plus/games/browns-at-bengals-2018-reg-12/
2853,2019_13_MIN_SEA,2019,SEA,MIN,13,REG,seahawks,vikings,https://www.nfl.com/plus/games/vikings-at-seahawks-2019-reg-13/
2289,2017_11_JAX_CLE,2017,CLE,JAX,11,REG,browns,jaguars,https://www.nfl.com/plus/games/jaguars-at-browns-2017-reg-11/
1413,2014_06_CAR_CIN,2014,CIN,CAR,6,REG,bengals,panthers,https://www.nfl.com/plus/games/panthers-at-bengals-2014-reg-6/
3748,2022_19_LAC_JAX,2022,JAX,LAC,1,POST,jaguars,chargers,https://www.nfl.com/plus/games/chargers-at-jaguars-2022-post-1/
1558,2014_15_TB_CAR,2014,CAR,TB,15,REG,panthers,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-panthers-2014-reg-15/
2069,2016_14_HOU_IND,2016,IND,HOU,14,REG,colts,texans,https://www.nfl.com/plus/games/texans-at-colts-2016-reg-14/
2055,2016_13_LA_NE,2016,NE,LA,13,REG,patriots,rams,https://www.nfl.com/plus/games/rams-at-patriots-2016-reg-13/
954,2012_11_IND_NE,2012,NE,IND,11,REG,patriots,colts,https://www.nfl.com/plus/games/colts-at-patriots-2012-reg-11/
2930,2019_18_TEN_NE,2019,NE,TEN,1,POST,patriots,titans,https://www.nfl.com/plus/games/titans-at-patriots-2019-post-1/
2231,2017_07_CAR_CHI,2017,CHI,CAR,7,REG,bears,panthers,https://www.nfl.com/plus/games/panthers-at-bears-2017-reg-7/
431,2010_12_JAX_NYG,2010,NYG,JAX,12,REG,giants,jaguars,https://www.nfl.com/plus/games/jaguars-at-giants-2010-reg-12/
25,2009_02_NE_NYJ,2009,NYJ,NE,2,REG,jets,patriots,https://www.nfl.com/plus/games/patriots-at-jets-2009-reg-2/
257,2009_18_BAL_NE,2009,NE,BAL,1,POST,patriots,ravens,https://www.nfl.com/plus/games/ravens-at-patriots-2009-post-1/
21,2009_02_CLE_DEN,2009,DEN,CLE,2,REG,broncos,browns,https://www.nfl.com/plus/games/browns-at-broncos-2009-reg-2/
3798,2023_03_IND_BAL,2023,BAL,IND,3,REG,ravens,colts,https://www.nfl.com/plus/games/colts-at-ravens-2023-reg-3/
1441,2014_07_TEN_WAS,2014,WAS,TEN,7,REG,redskins,titans,https://www.nfl.com/plus/games/titans-at-redskins-2014-reg-7/
1425,2014_06_SF_STL,2014,LA,SF,6,REG,rams,49ers,https://www.nfl.com/plus/games/49ers-at-rams-2014-reg-6/
16,2009_01_WAS_NYG,2009,NYG,WAS,1,REG,giants,redskins,https://www.nfl.com/plus/games/redskins-at-giants-2009-reg-1/
94,2009_07_CHI_CIN,2009,CIN,CHI,7,REG,bengals,bears,https://www.nfl.com/plus/games/bears-at-bengals-2009-reg-7/
624,2011_06_STL_GB,2011,GB,LA,6,REG,packers,rams,https://www.nfl.com/plus/games/rams-at-packers-2011-reg-6/
1122,2013_04_IND_JAX,2013,JAX,IND,4,REG,jaguars,colts,https://www.nfl.com/plus/games/colts-at-jaguars-2013-reg-4/
950,2012_11_CHI_SF,2012,SF,CHI,11,REG,49ers,bears,https://www.nfl.com/plus/games/bears-at-49ers-2012-reg-11/
2148,2017_01_OAK_TEN,2017,TEN,LV,1,REG,titans,raiders,https://www.nfl.com/plus/games/raiders-at-titans-2017-reg-1/
3245,2021_03_LAC_KC,2021,KC,LAC,3,REG,chiefs,chargers,https://www.nfl.com/plus/games/chargers-at-chiefs-2021-reg-3/
3899,2023_10_DET_LAC,2023,LAC,DET,10,REG,chargers,lions,https://www.nfl.com/plus/games/lions-at-chargers-2023-reg-10/
834,2012_03_ATL_SD,2012,LAC,ATL,3,REG,chargers,falcons,https://www.nfl.com/plus/games/falcons-at-chargers-2012-reg-3/
985,2012_13_MIN_GB,2012,GB,MIN,13,REG,packers,vikings,https://www.nfl.com/plus/games/vikings-at-packers-2012-reg-13/
1376,2014_03_MIN_NO,2014,NO,MIN,3,REG,saints,vikings,https://www.nfl.com/plus/games/vikings-at-saints-2014-reg-3/
1568,2014_16_KC_PIT,2014,PIT,KC,16,REG,steelers,chiefs,https://www.nfl.com/plus/games/chiefs-at-steelers-2014-reg-16/
